"","ST_NAME","DIST_NAME","AC_NAME1"
"603","TAMIL NADU","THIRUVARUR","MANNARGUDI"
"604","TAMIL NADU","THANJAVUR","ORATHANADU"
"605","TAMIL NADU","DINDIGUL","ODDANCHATRAM"
"606","TAMIL NADU","TIRUCHIRAPPALLI","MANAPPARAI"
"607","TAMIL NADU","PUDUKKOTTAI","VIRALIMALAI"
"608","TAMIL NADU","COIMBATORE","MADATHUKULAM"
"609","TAMIL NADU","COIMBATORE","VALPARAI"
"610","TAMIL NADU","PUDUKKOTTAI","GANDHARVAKOTTAI"
"611","TAMIL NADU","THIRUVARUR","THIRUTHURAIPOONDI"
"612","TAMIL NADU","NAGAPATTINAM  *","VEDARANYAM"
"613","TAMIL NADU","PUDUKKOTTAI","PUDUKKOTTAI"
"614","TAMIL NADU","DINDIGUL","PALANI"
"615","TAMIL NADU","DINDIGUL","ATHOOR"
"616","TAMIL NADU","THANJAVUR","PATTUKKOTTAI"
"617","TAMIL NADU","THANJAVUR","PERAVURANI"
"618","TAMIL NADU","DINDIGUL","NATHAM"
"619","TAMIL NADU","DINDIGUL","DINDIGUL"
"620","TAMIL NADU","PUDUKKOTTAI","THIRUMAYAM"
"621","TAMIL NADU","SIVAGANGA","TIRUPPATTUR"
"622","TAMIL NADU","PUDUKKOTTAI","ALANGUDI"
"623","TAMIL NADU","MADURAI","MELUR"
"624","TAMIL NADU","DINDIGUL","NILAKKOTTAI"
"625","TAMIL NADU","THENI  *","PERIYAKULAM"
"626","TAMIL NADU","PUDUKKOTTAI","ARANTHANGI"
"627","TAMIL NADU","THENI  *","BODINAYAKANUR"
"628","TAMIL NADU","MADURAI","SHOLAVANDAN"
"629","TAMIL NADU","SIVAGANGA","KARAIKUDI"
"630","TAMIL NADU","THENI  *","ANDIPATTI"
"631","TAMIL NADU","MADURAI","MADURAI EAST"
"632","TAMIL NADU","MADURAI","USILAMPATTI"
"633","TAMIL NADU","SIVAGANGA","SIVAGANGA"
"634","TAMIL NADU","MADURAI","MADURAI WEST"
"635","TAMIL NADU","THENI  *","CUMBUM"
"636","TAMIL NADU","MADURAI","THIRUMANGALAM"
"637","TAMIL NADU","MADURAI","MADURAI NORTH"
"638","TAMIL NADU","MADURAI","THIRUPARANKUNDRAM"
"639","TAMIL NADU","MADURAI","MADURAI CENTRAL"
"640","TAMIL NADU","MADURAI","MADURAI SOUTH"
"641","TAMIL NADU","RAMANATHAPURAM","TIRUVADANAI"
"642","TAMIL NADU","SIVAGANGA","MANAMADURAI"
"643","TAMIL NADU","VIRUDHUNAGAR","TIRUCHULI"
"644","TAMIL NADU","VIRUDHUNAGAR","SRIVILLIPUTHUR"
"645","TAMIL NADU","VIRUDHUNAGAR","VIRUDHUNAGAR"
"646","TAMIL NADU","RAMANATHAPURAM","PARAMAKUDI"
"647","TAMIL NADU","VIRUDHUNAGAR","ARUPPUKKOTTAI"
"648","TAMIL NADU","VIRUDHUNAGAR","SIVAKASI"
"649","TAMIL NADU","VIRUDHUNAGAR","RAJAPALAYAM"
"650","TAMIL NADU","RAMANATHAPURAM","MUDHUKULATHUR"
"651","TAMIL NADU","VIRUDHUNAGAR","SATTUR"
"652","TAMIL NADU","TIRUNELVELI","VASUDEVANALLUR"
"653","TAMIL NADU","RAMANATHAPURAM","RAMANATHAPURAM"
"654","TAMIL NADU","THOOTHUKKUDI","VILATHIKULAM"
"655","TAMIL NADU","TIRUNELVELI","SANKARANKOVIL"
"656","TAMIL NADU","THOOTHUKKUDI","KOVILPATTI"
"657","TAMIL NADU","TIRUNELVELI","KADAYANALLUR"
"658","TAMIL NADU","TIRUNELVELI","TENKASI"
"659","TAMIL NADU","THOOTHUKKUDI","OTTAPIDARAM"
"660","TAMIL NADU","TIRUNELVELI","TIRUNELVELI"
"661","TAMIL NADU","TIRUNELVELI","ALANGULAM"
"662","TAMIL NADU","TIRUNELVELI","AMBASAMUDRAM"
"663","TAMIL NADU","TIRUNELVELI","NANGUNERI"
"664","TAMIL NADU","THOOTHUKKUDI","THOOTHUKKUDI"
"665","TAMIL NADU","TIRUNELVELI","PALAYAMKOTTAI"
"666","TAMIL NADU","THOOTHUKKUDI","SRIVAIKUNTAM"
"667","TAMIL NADU","THOOTHUKKUDI","TIRUCHENDUR"
"668","TAMIL NADU","KANNIYAKUMARI","VILAVANCODE"
"669","TAMIL NADU","KANNIYAKUMARI","PADMANABHAPURAM"
"670","TAMIL NADU","KANNIYAKUMARI","KANNIYAKUMARI"
"671","TAMIL NADU","TIRUNELVELI","RADHAPURAM"
"672","TAMIL NADU","KANNIYAKUMARI","KILLIYOOR"
"673","TAMIL NADU","KANNIYAKUMARI","COLACHEL"
"674","TAMIL NADU","KANNIYAKUMARI","NAGERCOIL"
"675","WEST BENGAL","KOCH BIHAR","MEKLIGANJ"
"676","WEST BENGAL","KOCH BIHAR","MATHABHANGA"
"677","WEST BENGAL","KOCH BIHAR","COOCHBEHAR UTTAR"
"678","WEST BENGAL","KOCH BIHAR","COOCHBEHAR DAKSHIN"
"679","WEST BENGAL","KOCH BIHAR","SITALKUCHI"
"680","WEST BENGAL","KOCH BIHAR","SITAI"
"681","WEST BENGAL","KOCH BIHAR","DINHATA"
"682","WEST BENGAL","KOCH BIHAR","NATABARI"
"683","WEST BENGAL","KOCH BIHAR","TUFANGANJ"
"684","WEST BENGAL","JALPAIGURI","KUMARGRAM"
"685","WEST BENGAL","JALPAIGURI","KALCHINI"
"686","WEST BENGAL","JALPAIGURI","ALIPURDUARS"
"687","WEST BENGAL","JALPAIGURI","FALAKATA"
"688","WEST BENGAL","JALPAIGURI","MADARIHAT"
"689","WEST BENGAL","JALPAIGURI","DHUPGURI"
"690","WEST BENGAL","JALPAIGURI","MAYNAGURI"
"691","WEST BENGAL","JALPAIGURI","JALPAIGURI"
"692","WEST BENGAL","JALPAIGURI","RAJGANJ"
"693","WEST BENGAL","JALPAIGURI","DABGRAM-PHULBARI"
"694","WEST BENGAL","JALPAIGURI","MAL"
"695","WEST BENGAL","JALPAIGURI","NAGRAKATA"
"696","WEST BENGAL","DARJILING","KALIMPONG"
"697","WEST BENGAL","DARJILING","DARJEELING"
"698","WEST BENGAL","DARJILING","KURSEONG"
"699","WEST BENGAL","DARJILING","MATIGARA-NAXALBARI"
"700","WEST BENGAL","DARJILING","SILIGURI"
"701","WEST BENGAL","DARJILING","PHANSIDEWA"
"702","WEST BENGAL","UTTAR DINAJPUR","CHOPRA"
"703","WEST BENGAL","UTTAR DINAJPUR","ISLAMPUR"
"704","WEST BENGAL","UTTAR DINAJPUR","GOALPOKHAR"
"705","WEST BENGAL","UTTAR DINAJPUR","CHAKULIA"
"706","WEST BENGAL","UTTAR DINAJPUR","KARANDIGHI"
"707","WEST BENGAL","UTTAR DINAJPUR","HEMTABAD"
"708","WEST BENGAL","UTTAR DINAJPUR","KALIAGANJ"
"709","WEST BENGAL","UTTAR DINAJPUR","RAIGANJ"
"710","WEST BENGAL","UTTAR DINAJPUR","ITAHAR"
"711","WEST BENGAL","DAKSHIN DINAJPUR *","KUSHMANDI"
"712","WEST BENGAL","DAKSHIN DINAJPUR *","KUMARGANJ"
"713","WEST BENGAL","DAKSHIN DINAJPUR *","BALURGHAT"
"714","WEST BENGAL","DAKSHIN DINAJPUR *","TAPAN"
"715","WEST BENGAL","DAKSHIN DINAJPUR *","GANGARAMPUR"
"716","WEST BENGAL","DAKSHIN DINAJPUR *","HARIRAMPUR"
"717","WEST BENGAL","MALDAH","HABIBPUR"
"718","WEST BENGAL","MALDAH","GAZOLE"
"719","WEST BENGAL","MALDAH","CHANCHAL"
"720","WEST BENGAL","MALDAH","HARISCHANDRAPUR"
"721","WEST BENGAL","MALDAH","MALATIPUR"
"722","WEST BENGAL","MALDAH","RATUA"
"723","WEST BENGAL","MALDAH","MANIKCHAK"
"724","WEST BENGAL","MALDAH","MALDAHA"
"725","WEST BENGAL","MALDAH","ENGLISH BAZAR"
"726","WEST BENGAL","MALDAH","MOTHABARI"
"727","WEST BENGAL","MALDAH","SUJAPUR"
"728","WEST BENGAL","MALDAH","BAISNABNAGAR"
"729","WEST BENGAL","MURSHIDABAD","FARAKKA"
"730","WEST BENGAL","MURSHIDABAD","SAMSERGANJ"
"731","WEST BENGAL","MURSHIDABAD","SUTI"
"732","WEST BENGAL","MURSHIDABAD","JANGIPUR"
"733","WEST BENGAL","MURSHIDABAD","RAGHUNATHGANJ"
"734","WEST BENGAL","MURSHIDABAD","SAGARDIGHI"
"735","WEST BENGAL","MURSHIDABAD","LALGOLA"
"736","WEST BENGAL","MURSHIDABAD","BHAGABANGOLA"
"737","WEST BENGAL","MURSHIDABAD","RANINAGAR"
"738","WEST BENGAL","MURSHIDABAD","MURSHIDABAD"
"739","WEST BENGAL","MURSHIDABAD","NABAGRAM"
"740","WEST BENGAL","MURSHIDABAD","KHARGRAM"
"741","WEST BENGAL","MURSHIDABAD","BURWAN"
"742","WEST BENGAL","MURSHIDABAD","KANDI"
"743","WEST BENGAL","MURSHIDABAD","BHARATPUR"
"744","WEST BENGAL","MURSHIDABAD","REJINAGAR"
"745","WEST BENGAL","MURSHIDABAD","BELDANGA"
"746","WEST BENGAL","MURSHIDABAD","BAHARAMPUR"
"747","WEST BENGAL","MURSHIDABAD","HARIHARPARA"
"748","WEST BENGAL","MURSHIDABAD","NAODA"
"749","WEST BENGAL","MURSHIDABAD","DOMKAL"
"750","WEST BENGAL","MURSHIDABAD","JALANGI"
"751","WEST BENGAL","NADIA","KARIMPUR"
"752","WEST BENGAL","NADIA","TEHATTA"
"753","WEST BENGAL","NADIA","PALASHIPARA"
"754","WEST BENGAL","NADIA","KALIGANJ"
"755","WEST BENGAL","NADIA","NAKASHIPARA"
"756","WEST BENGAL","NADIA","CHAPRA"
"757","WEST BENGAL","NADIA","KRISHNANAGAR UTTAR"
"758","WEST BENGAL","NADIA","NABADWIP"
"759","WEST BENGAL","NADIA","KRISHNANAGAR DAKSHIN"
"760","WEST BENGAL","NADIA","SANTIPUR"
"761","WEST BENGAL","NADIA","RANAGHAT UTTAR PASCHIM"
"762","WEST BENGAL","NADIA","KRISHNAGANJ"
"763","WEST BENGAL","NADIA","RANAGHAT UTTAR PURBA"
"764","WEST BENGAL","NADIA","RANAGHAT DAKSHIN"
"765","WEST BENGAL","NADIA","CHAKDAHA"
"766","WEST BENGAL","NADIA","KALYANI"
"767","WEST BENGAL","NADIA","HARINGHATA"
"768","WEST BENGAL","NORTH 24 PARGANAS","BAGDA"
"769","WEST BENGAL","NORTH 24 PARGANAS","BANGAON UTTAR"
"770","WEST BENGAL","NORTH 24 PARGANAS","BANGAON DAKSHIN"
"771","WEST BENGAL","NORTH 24 PARGANAS","GAIGHATA"
"772","WEST BENGAL","NORTH 24 PARGANAS","SWARUPNAGAR"
"773","WEST BENGAL","NORTH 24 PARGANAS","BADURIA"
"774","WEST BENGAL","NORTH 24 PARGANAS","HABRA"
"775","WEST BENGAL","NORTH 24 PARGANAS","ASHOKNAGAR"
"776","WEST BENGAL","NORTH 24 PARGANAS","AMDANGA"
"777","WEST BENGAL","NORTH 24 PARGANAS","BIJPUR"
"778","WEST BENGAL","NORTH 24 PARGANAS","NAIHATI"
"779","WEST BENGAL","NORTH 24 PARGANAS","BHATPARA"
"780","WEST BENGAL","NORTH 24 PARGANAS","JAGATDAL"
"781","WEST BENGAL","NORTH 24 PARGANAS","NOAPARA"
"782","WEST BENGAL","NORTH 24 PARGANAS","BARRACKPUR"
"783","WEST BENGAL","NORTH 24 PARGANAS","KHARDAHA"
"784","WEST BENGAL","NORTH 24 PARGANAS","DUM DUM UTTAR"
"785","WEST BENGAL","NORTH 24 PARGANAS","PANIHATI"
"786","WEST BENGAL","NORTH 24 PARGANAS","KAMARHATI"
"787","WEST BENGAL","NORTH 24 PARGANAS","BARANAGAR"
"788","WEST BENGAL","NORTH 24 PARGANAS","DUM DUM"
"789","WEST BENGAL","NORTH 24 PARGANAS","RAJARHAT NEW TOWN"
"790","WEST BENGAL","NORTH 24 PARGANAS","BIDHANNAGAR"
"791","WEST BENGAL","NORTH 24 PARGANAS","RAJARHAT GOPALPUR"
"792","WEST BENGAL","NORTH 24 PARGANAS","MADHYAMGRAM"
"793","WEST BENGAL","NORTH 24 PARGANAS","BARASAT"
"794","WEST BENGAL","NORTH 24 PARGANAS","DEGANGA"
"795","WEST BENGAL","NORTH 24 PARGANAS","HAROA"
"796","WEST BENGAL","NORTH 24 PARGANAS","MINAKHAN"
"797","WEST BENGAL","NORTH 24 PARGANAS","SANDESHKHALI"
"798","WEST BENGAL","NORTH 24 PARGANAS","BASIRHAT DAKSHIN"
"799","WEST BENGAL","NORTH 24 PARGANAS","BASIRHAT UTTAR"
"800","WEST BENGAL","NORTH 24 PARGANAS","HINGALGANJ"
"801","WEST BENGAL","SOUTH 24 PARGANAS","GOSABA"
"802","WEST BENGAL","SOUTH 24 PARGANAS","BASANTI"
"803","WEST BENGAL","SOUTH 24 PARGANAS","KULTALI"
"804","WEST BENGAL","SOUTH 24 PARGANAS","PATHARPRATIMA"
"805","WEST BENGAL","SOUTH 24 PARGANAS","KAKDWIP"
"806","WEST BENGAL","SOUTH 24 PARGANAS","SAGAR"
"807","WEST BENGAL","SOUTH 24 PARGANAS","KULPI"
"808","WEST BENGAL","SOUTH 24 PARGANAS","RAIDIGHI"
"809","WEST BENGAL","SOUTH 24 PARGANAS","MANDIRBAZAR"
"810","WEST BENGAL","SOUTH 24 PARGANAS","JAYNAGAR"
"811","WEST BENGAL","SOUTH 24 PARGANAS","BARUIPUR PURBA"
"812","WEST BENGAL","SOUTH 24 PARGANAS","CANNING PASCHIM"
"813","WEST BENGAL","SOUTH 24 PARGANAS","CANNING PURBA"
"814","WEST BENGAL","SOUTH 24 PARGANAS","BARUIPUR PASCHIM"
"815","WEST BENGAL","SOUTH 24 PARGANAS","MAGRAHAT PURBA"
"816","WEST BENGAL","SOUTH 24 PARGANAS","MAGRAHAT PASCHIM"
"817","WEST BENGAL","SOUTH 24 PARGANAS","DIAMOND HARBOUR"
"818","WEST BENGAL","SOUTH 24 PARGANAS","FALTA"
"819","WEST BENGAL","SOUTH 24 PARGANAS","SATGACHHIA"
"820","WEST BENGAL","SOUTH 24 PARGANAS","BISHNUPUR"
"821","WEST BENGAL","SOUTH 24 PARGANAS","SONARPUR DAKSHIN"
"822","WEST BENGAL","SOUTH 24 PARGANAS","BHANGAR"
"823","WEST BENGAL","SOUTH 24 PARGANAS","KASBA"
"824","WEST BENGAL","SOUTH 24 PARGANAS","JADAVPUR"
"825","WEST BENGAL","SOUTH 24 PARGANAS","SONARPUR UTTAR"
"826","WEST BENGAL","SOUTH 24 PARGANAS","TOLLYGANJ"
"827","WEST BENGAL","SOUTH 24 PARGANAS","BEHALA PURBA"
"828","WEST BENGAL","SOUTH 24 PARGANAS","BEHALA PASCHIM"
"829","WEST BENGAL","SOUTH 24 PARGANAS","MAHESHTALA"
"830","WEST BENGAL","SOUTH 24 PARGANAS","BUDGE BUDGE"
"831","WEST BENGAL","SOUTH 24 PARGANAS","METIABURUZ"
"832","WEST BENGAL","KOLKATA","KOLKATA PORT"
"833","WEST BENGAL","KOLKATA","BHABANIPUR"
"834","WEST BENGAL","KOLKATA","RASHBEHARI"
"835","WEST BENGAL","KOLKATA","BALLYGUNGE"
"836","WEST BENGAL","KOLKATA","CHOWRANGEE"
"837","WEST BENGAL","KOLKATA","ENTALLY"
"838","WEST BENGAL","KOLKATA","BELEGHATA"
"839","WEST BENGAL","KOLKATA","JORASANKO"
"840","WEST BENGAL","KOLKATA","SHYAMPUKUR"
"841","WEST BENGAL","KOLKATA","MANIKTALA"
"842","WEST BENGAL","KOLKATA","KASHIPURBELGACHHIA"
"843","WEST BENGAL","HAORA","BALLY"
"844","WEST BENGAL","HAORA","HOWRAH UTTAR"
"845","WEST BENGAL","HAORA","HOWRAH MADHYA"
"846","WEST BENGAL","HAORA","SHIBPUR"
"847","WEST BENGAL","HAORA","HOWRAH DAKSHIN"
"848","WEST BENGAL","HAORA","SANKRAIL"
"849","WEST BENGAL","HAORA","PANCHLA"
"850","WEST BENGAL","HAORA","ULUBERIA PURBA"
"851","WEST BENGAL","HAORA","ULUBERIA UTTAR"
"852","WEST BENGAL","HAORA","ULUBERIA DAKSHIN"
"853","WEST BENGAL","HAORA","SHYAMPUR"
"854","WEST BENGAL","HAORA","BAGNAN"
"855","WEST BENGAL","HAORA","AMTA"
"856","WEST BENGAL","HAORA","UDAYNARAYANPUR"
"857","WEST BENGAL","HAORA","JAGATBALLAVPUR"
"858","WEST BENGAL","HAORA","DOMJUR"
"859","WEST BENGAL","HUGLI","UTTARPARA"
"860","WEST BENGAL","HUGLI","SREERAMPUR"
"861","WEST BENGAL","HUGLI","CHAMPDANI"
"862","WEST BENGAL","HUGLI","SINGUR"
"863","WEST BENGAL","HUGLI","CHANDANNAGAR"
"864","WEST BENGAL","HUGLI","CHUNCHURA"
"865","WEST BENGAL","HUGLI","BALAGARH"
"866","WEST BENGAL","HUGLI","PANDUA"
"867","WEST BENGAL","HUGLI","SAPTAGRAM"
"868","WEST BENGAL","HUGLI","CHANDITALA"
"869","WEST BENGAL","HUGLI","JANGIPARA"
"870","WEST BENGAL","HUGLI","HARIPAL"
"871","WEST BENGAL","HUGLI","DHANEKHALI"
"872","WEST BENGAL","HUGLI","TARAKESWAR"
"873","WEST BENGAL","HUGLI","PURSURAH"
"874","WEST BENGAL","HUGLI","ARAMBAG"
"875","WEST BENGAL","HUGLI","GOGHAT"
"876","WEST BENGAL","HUGLI","KHANAKUL"
"877","WEST BENGAL","PURBA MEDINAPUR","TAMLUK"
"878","WEST BENGAL","PURBA MEDINAPUR","PANSKURA PURBA"
"879","WEST BENGAL","PURBA MEDINAPUR","PANSKURA PASCHIM"
"880","WEST BENGAL","PURBA MEDINAPUR","MOYNA"
"881","WEST BENGAL","PURBA MEDINAPUR","NANDAKUMAR"
"882","WEST BENGAL","PURBA MEDINAPUR","MAHISADAL"
"883","WEST BENGAL","PURBA MEDINAPUR","HALDIA"
"884","WEST BENGAL","PURBA MEDINAPUR","NANDIGRAM"
"885","WEST BENGAL","PURBA MEDINAPUR","CHANDIPUR"
"886","WEST BENGAL","PURBA MEDINAPUR","PATASHPUR"
"887","WEST BENGAL","PURBA MEDINAPUR","KANTHI UTTAR"
"888","WEST BENGAL","PURBA MEDINAPUR","BHAGABANPUR"
"889","WEST BENGAL","PURBA MEDINAPUR","KHEJURI"
"890","WEST BENGAL","PURBA MEDINAPUR","KANTHI DAKSHIN"
"891","WEST BENGAL","PURBA MEDINAPUR","RAMNAGAR"
"892","WEST BENGAL","PURBA MEDINAPUR","EGRA"
"893","WEST BENGAL","PASCHIM MEDINAPUR","DANTAN"
"894","WEST BENGAL","PASCHIM MEDINAPUR","NAYAGRAM"
"895","WEST BENGAL","PASCHIM MEDINAPUR","GOPIBALLAVPUR"
"896","WEST BENGAL","PASCHIM MEDINAPUR","JHARGRAM"
"897","WEST BENGAL","PASCHIM MEDINAPUR","KESHIARY"
"898","WEST BENGAL","PASCHIM MEDINAPUR","KHARAGPUR SADAR"
"899","WEST BENGAL","PASCHIM MEDINAPUR","NARAYANGARH"
"900","WEST BENGAL","PASCHIM MEDINAPUR","SABANG"
"901","WEST BENGAL","PASCHIM MEDINAPUR","PINGLA"
"902","WEST BENGAL","PASCHIM MEDINAPUR","KHARAGPUR"
"903","WEST BENGAL","PASCHIM MEDINAPUR","DEBRA"
"904","WEST BENGAL","PASCHIM MEDINAPUR","DASPUR"
"905","WEST BENGAL","PASCHIM MEDINAPUR","GHATAL"
"906","WEST BENGAL","PASCHIM MEDINAPUR","CHANDRAKONA"
"907","WEST BENGAL","PASCHIM MEDINAPUR","GARBETA"
"908","WEST BENGAL","PASCHIM MEDINAPUR","SALBONI"
"909","WEST BENGAL","PASCHIM MEDINAPUR","KESHPUR"
"910","WEST BENGAL","PASCHIM MEDINAPUR","MEDINIPUR"
"911","WEST BENGAL","PASCHIM MEDINAPUR","BINPUR"
"912","WEST BENGAL","PURULIYA","BANDWAN"
"913","WEST BENGAL","PURULIYA","BALARAMPUR"
"914","WEST BENGAL","PURULIYA","BAGHMUNDI"
"915","WEST BENGAL","PURULIYA","JOYPUR"
"916","WEST BENGAL","PURULIYA","PURULIA"
"917","WEST BENGAL","PURULIYA","MANBAZAR"
"918","WEST BENGAL","PURULIYA","KASHIPUR"
"919","WEST BENGAL","PURULIYA","PARA"
"920","WEST BENGAL","PURULIYA","RAGHUNATHPUR"
"921","WEST BENGAL","BANKURA","SALTORA"
"922","WEST BENGAL","BANKURA","CHHATNA"
"923","WEST BENGAL","BANKURA","RANIBANDH"
"924","WEST BENGAL","BANKURA","RAIPUR"
"925","WEST BENGAL","BANKURA","TALDANGRA"
"926","WEST BENGAL","BANKURA","BANKURA"
"927","WEST BENGAL","BANKURA","BARJORA"
"928","WEST BENGAL","BANKURA","ONDA"
"929","WEST BENGAL","BANKURA","BISHNUPUR"
"930","WEST BENGAL","BANKURA","KATULPUR"
"931","WEST BENGAL","BANKURA","INDUS"
"932","WEST BENGAL","BANKURA","SONAMUKHI"
"933","WEST BENGAL","BARDDHAMAN","KHANDAGHOSH"
"934","WEST BENGAL","BARDDHAMAN","BARDHAMAN DAKSHIN"
"935","WEST BENGAL","BARDDHAMAN","RAINA"
"936","WEST BENGAL","BARDDHAMAN","JAMALPUR"
"937","WEST BENGAL","BARDDHAMAN","MONTESWAR"
"938","WEST BENGAL","BARDDHAMAN","KALNA"
"939","WEST BENGAL","BARDDHAMAN","MEMARI"
"940","WEST BENGAL","BARDDHAMAN","BARDHAMAN UTTAR"
"941","WEST BENGAL","BARDDHAMAN","BHATAR"
"942","WEST BENGAL","BARDDHAMAN","PURBASTHALI DAKSHIN"
"943","WEST BENGAL","BARDDHAMAN","PURBASTHALI UTTAR"
"944","WEST BENGAL","BARDDHAMAN","KATWA"
"945","WEST BENGAL","BARDDHAMAN","KETUGRAM"
"946","WEST BENGAL","BARDDHAMAN","MANGALKOT"
"947","WEST BENGAL","BARDDHAMAN","AUSGRAM"
"948","WEST BENGAL","BARDDHAMAN","GALSI"
"949","WEST BENGAL","BARDDHAMAN","PANDABESWAR"
"950","WEST BENGAL","BARDDHAMAN","DURGAPUR PURBA"
"951","WEST BENGAL","BARDDHAMAN","DURGAPUR PASCHIM"
"952","WEST BENGAL","BARDDHAMAN","RANIGANJ"
"953","WEST BENGAL","BARDDHAMAN","JAMURIA"
"954","WEST BENGAL","BARDDHAMAN","ASANSOL DAKSHIN"
"955","WEST BENGAL","BARDDHAMAN","ASANSOL UTTAR"
"956","WEST BENGAL","BARDDHAMAN","KULTI"
"957","WEST BENGAL","BARDDHAMAN","BARABANI"
"958","WEST BENGAL","BIRBHUM","DUBRAJPUR"
"959","WEST BENGAL","BIRBHUM","SURI"
"960","WEST BENGAL","BIRBHUM","BOLPUR"
"961","WEST BENGAL","BIRBHUM","NANOOR"
"962","WEST BENGAL","BIRBHUM","LABPUR"
"963","WEST BENGAL","BIRBHUM","SAINTHIA"
"964","WEST BENGAL","BIRBHUM","MAYURESWAR"
"965","WEST BENGAL","BIRBHUM","RAMPURHAT"
"966","WEST BENGAL","BIRBHUM","HANSAN"
"967","WEST BENGAL","BIRBHUM","NALHATI"
"968","WEST BENGAL","BIRBHUM","MURARAI"
"969","ANDHRA PRADESH","ADILABAD","BOATH"
"970","ANDHRA PRADESH","ADILABAD","ADILABAD"
"971","ANDHRA PRADESH","ADILABAD","ASIFABAD"
"972","ANDHRA PRADESH","ADILABAD","SIRPUR"
"973","ANDHRA PRADESH","ADILABAD","KHANAPUR"
"974","ANDHRA PRADESH","ADILABAD","MUDHOLE"
"975","ANDHRA PRADESH","ADILABAD","NIRMAL"
"976","ANDHRA PRADESH","ADILABAD","BELLAMPALLE"
"977","ANDHRA PRADESH","SRIKAKULAM","ICHCHAPURAM"
"978","ANDHRA PRADESH","VIZIANAGARAM","KURUPAM"
"979","ANDHRA PRADESH","ADILABAD","MANCHERIAL"
"980","ANDHRA PRADESH","KARIMNAGAR","JAGTIAL"
"981","ANDHRA PRADESH","KARIMNAGAR","DHARMAPURI"
"982","ANDHRA PRADESH","ADILABAD","CHENNUR"
"983","ANDHRA PRADESH","KARIMNAGAR","KORATLA"
"984","ANDHRA PRADESH","NIZAMABAD","ARMUR"
"985","ANDHRA PRADESH","NIZAMABAD","BALKONDA"
"986","ANDHRA PRADESH","SRIKAKULAM","PALASA"
"987","ANDHRA PRADESH","SRIKAKULAM","PALAKONDA"
"988","ANDHRA PRADESH","NIZAMABAD","BODHAN"
"989","ANDHRA PRADESH","KARIMNAGAR","VEMULAWADA"
"990","ANDHRA PRADESH","KARIMNAGAR","MANTHANI"
"991","ANDHRA PRADESH","KARIMNAGAR","RAMAGUNDAM"
"992","ANDHRA PRADESH","NIZAMABAD","NIZAMABAD (RURAL)"
"993","ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM"
"994","ANDHRA PRADESH","VIZIANAGARAM","PARVATHIPURAM"
"995","ANDHRA PRADESH","KARIMNAGAR","CHOPPADANDI"
"996","ANDHRA PRADESH","VIZIANAGARAM","SALUR"
"997","ANDHRA PRADESH","SRIKAKULAM","TEKKALI"
"998","ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA"
"999","ANDHRA PRADESH","NIZAMABAD","NIZAMABAD (URBAN)"
"1000","ANDHRA PRADESH","NIZAMABAD","BANSWADA"
"1001","ANDHRA PRADESH","KARIMNAGAR","PEDDAPALLE"
"1002","ANDHRA PRADESH","SRIKAKULAM","RAJAM"
"1003","ANDHRA PRADESH","VIZIANAGARAM","BOBBILI"
"1004","ANDHRA PRADESH","KHAMMAM","BHADRACHALAM"
"1005","ANDHRA PRADESH","NIZAMABAD","JUKKAL"
"1006","ANDHRA PRADESH","WARANGAL","MULUG"
"1007","ANDHRA PRADESH","SRIKAKULAM","AMADALAVALASA"
"1008","ANDHRA PRADESH","KARIMNAGAR","SIRCILLA"
"1009","ANDHRA PRADESH","NIZAMABAD","YELLAREDDY"
"1010","ANDHRA PRADESH","KARIMNAGAR","KARIMNAGAR"
"1011","ANDHRA PRADESH","VISAKHAPATNAM","ARAKU VALLEY"
"1012","ANDHRA PRADESH","WARANGAL","BHUPALPALLE"
"1013","ANDHRA PRADESH","NIZAMABAD","KAMAREDDY"
"1014","ANDHRA PRADESH","KARIMNAGAR","MANAKONDUR"
"1015","ANDHRA PRADESH","VIZIANAGARAM","GAJAPATHINAGARAM"
"1016","ANDHRA PRADESH","KARIMNAGAR","HUZURABAD"
"1017","ANDHRA PRADESH","SRIKAKULAM","ETCHERLA"
"1018","ANDHRA PRADESH","SRIKAKULAM","SRIKAKULAM"
"1019","ANDHRA PRADESH","MEDAK","NARAYANKHED"
"1020","ANDHRA PRADESH","VIZIANAGARAM","CHEEPURUPALLE"
"1021","ANDHRA PRADESH","KARIMNAGAR","HUSNABAD"
"1022","ANDHRA PRADESH","MEDAK","SIDDIPET"
"1023","ANDHRA PRADESH","MEDAK","DUBBAK"
"1024","ANDHRA PRADESH","WARANGAL","PARKAL"
"1025","ANDHRA PRADESH","MEDAK","MEDAK"
"1026","ANDHRA PRADESH","VIZIANAGARAM","NELLIMARLA"
"1027","ANDHRA PRADESH","VIZIANAGARAM","SRUNGAVARAPUKOTA"
"1028","ANDHRA PRADESH","VIZIANAGARAM","VIZIANAGARAM"
"1029","ANDHRA PRADESH","WARANGAL","WARADHANAPET"
"1030","ANDHRA PRADESH","KHAMMAM","PINAPAKA"
"1031","ANDHRA PRADESH","VISAKHAPATNAM","PADERU"
"1032","ANDHRA PRADESH","VISAKHAPATNAM","MADUGULA"
"1033","ANDHRA PRADESH","WARANGAL","NARSAMPET"
